# name	width	height	palette	feature
krillin_adult_gremlin_climb_a_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_a_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_a_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_a_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_b	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_b_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_b_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_b_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_climb_b_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_eat_a	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_a_g0	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_a_g1	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_a_g3	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_a_g4	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_b	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_b_g0	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_b_g1	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_b_g3	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_eat_b_g4	16	16	.BKMORSWX	krillin
krillin_adult_gremlin_idle_a	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_a_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_a_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_a_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_a_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_b	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_b_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_b_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_b_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_idle_b_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_a	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_a_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_a_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_a_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_a_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_b	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_b_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_b_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_b_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_sleep_b_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_a	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_a_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_a_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_a_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_a_g4	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_b	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_b_g0	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_b_g1	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_b_g3	16	16	.BKORSW	krillin
krillin_adult_gremlin_walk_b_g4	16	16	.BKORSW	krillin
krillin_adult_ok_climb_a	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_a_g0	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_a_g1	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_a_g3	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_a_g4	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_b	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_b_g0	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_b_g1	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_b_g3	16	16	.BDKPSW	krillin
krillin_adult_ok_climb_b_g4	16	16	.BDKPSW	krillin
krillin_adult_ok_eat_a	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_a_g0	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_a_g1	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_a_g3	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_a_g4	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_b	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_b_g0	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_b_g1	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_b_g3	16	16	.BDKMPSWX	krillin
krillin_adult_ok_eat_b_g4	16	16	.BDKMPSWX	krillin
krillin_adult_ok_idle_a	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_a_g0	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_a_g1	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_a_g3	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_a_g4	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_b	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_b_g0	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_b_g1	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_b_g3	16	16	.BDKPSW	krillin
krillin_adult_ok_idle_b_g4	16	16	.BDKPSW	krillin
krillin_adult_ok_sleep_a	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_a_g0	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_a_g1	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_a_g3	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_a_g4	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_b	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_b_g0	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_b_g1	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_b_g3	16	16	.BDKMOPSW	krillin
krillin_adult_ok_sleep_b_g4	16	16	.BDKMOPSW	krillin
krillin_adult_ok_walk_a	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_a_g0	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_a_g1	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_a_g3	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_a_g4	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_b	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_b_g0	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_b_g1	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_b_g3	16	16	.BDKPSW	krillin
krillin_adult_ok_walk_b_g4	16	16	.BDKPSW	krillin
krillin_baby_eat_a	16	16	.KMOSWX	krillin
krillin_baby_eat_a_g0	16	16	.KMOSWX	krillin
krillin_baby_eat_a_g1	16	16	.KMOSWX	krillin
krillin_baby_eat_a_g3	16	16	.KMOSWX	krillin
krillin_baby_eat_a_g4	16	16	.KMOSWX	krillin
krillin_baby_eat_b	16	16	.KMOSWX	krillin
krillin_baby_eat_b_g0	16	16	.KMOSWX	krillin
krillin_baby_eat_b_g1	16	16	.KMOSWX	krillin
krillin_baby_eat_b_g3	16	16	.KMOSWX	krillin
krillin_baby_eat_b_g4	16	16	.KMOSWX	krillin
krillin_baby_idle_a	16	16	.BKNOSW	krillin
krillin_baby_idle_a_g0	16	16	.BKNOSW	krillin
krillin_baby_idle_a_g1	16	16	.BKNOSW	krillin
krillin_baby_idle_a_g3	16	16	.BKNOSW	krillin
krillin_baby_idle_a_g4	16	16	.BKNOSW	krillin
krillin_baby_idle_b	16	16	.BKNOSW	krillin
krillin_baby_idle_b_g0	16	16	.BKNOSW	krillin
krillin_baby_idle_b_g1	16	16	.BKNOSW	krillin
krillin_baby_idle_b_g3	16	16	.BKNOSW	krillin
krillin_baby_idle_b_g4	16	16	.BKNOSW	krillin
krillin_baby_sleep_a	16	16	.BKMNOSW	krillin
krillin_baby_sleep_a_g0	16	16	.BKMNOSW	krillin
krillin_baby_sleep_a_g1	16	16	.BKMNOSW	krillin
krillin_baby_sleep_a_g3	16	16	.BKMNOSW	krillin
krillin_baby_sleep_a_g4	16	16	.BKMNOSW	krillin
krillin_baby_sleep_b	16	16	.BKMNOSW	krillin
krillin_baby_sleep_b_g0	16	16	.BKMNOSW	krillin
krillin_baby_sleep_b_g1	16	16	.BKMNOSW	krillin
krillin_baby_sleep_b_g3	16	16	.BKMNOSW	krillin
krillin_baby_sleep_b_g4	16	16	.BKMNOSW	krillin
krillin_blue_idle_a	16	16	.BCOSW	krillin
krillin_blue_idle_a_g0	16	16	.BCOSW	krillin
krillin_blue_idle_a_g1	16	16	.BCOSW	krillin
krillin_blue_idle_a_g3	16	16	.BCOSW	krillin
krillin_blue_idle_a_g4	16	16	.BCOSW	krillin
krillin_blue_idle_b	16	16	.BCOSW	krillin
krillin_blue_idle_b_g0	16	16	.BCOSW	krillin
krillin_blue_idle_b_g1	16	16	.BCOSW	krillin
krillin_blue_idle_b_g3	16	16	.BCOSW	krillin
krillin_blue_idle_b_g4	16	16	.BCOSW	krillin
krillin_blue_walk_a	16	16	.BCOSW	krillin
krillin_blue_walk_a_g0	16	16	.BCOSW	krillin
krillin_blue_walk_a_g1	16	16	.BCOSW	krillin
krillin_blue_walk_a_g3	16	16	.BCOSW	krillin
krillin_blue_walk_a_g4	16	16	.BCOSW	krillin
krillin_blue_walk_b	16	16	.BCOSW	krillin
krillin_blue_walk_b_g0	16	16	.BCOSW	krillin
krillin_blue_walk_b_g1	16	16	.BCOSW	krillin
krillin_blue_walk_b_g3	16	16	.BCOSW	krillin
krillin_blue_walk_b_g4	16	16	.BCOSW	krillin
krillin_child_climb_a	16	16	.BKNOSW	krillin
krillin_child_climb_a_g0	16	16	.BKNOSW	krillin
krillin_child_climb_a_g1	16	16	.BKNOSW	krillin
krillin_child_climb_a_g3	16	16	.BKNOSW	krillin
krillin_child_climb_a_g4	16	16	.BKNOSW	krillin
krillin_child_climb_b	16	16	.BKNOSW	krillin
krillin_child_climb_b_g0	16	16	.BKNOSW	krillin
krillin_child_climb_b_g1	16	16	.BKNOSW	krillin
krillin_child_climb_b_g3	16	16	.BKNOSW	krillin
krillin_child_climb_b_g4	16	16	.BKNOSW	krillin
krillin_child_eat_a	16	16	.BKMOSWX	krillin
krillin_child_eat_a_g0	16	16	.BKMOSWX	krillin
krillin_child_eat_a_g1	16	16	.BKMOSWX	krillin
krillin_child_eat_a_g3	16	16	.BKMOSWX	krillin
krillin_child_eat_a_g4	16	16	.BKMOSWX	krillin
krillin_child_eat_b	16	16	.BKMOSWX	krillin
krillin_child_eat_b_g0	16	16	.BKMOSWX	krillin
krillin_child_eat_b_g1	16	16	.BKMOSWX	krillin
krillin_child_eat_b_g3	16	16	.BKMOSWX	krillin
krillin_child_eat_b_g4	16	16	.BKMOSWX	krillin
krillin_child_idle_a	16	16	.BKNOSW	krillin
krillin_child_idle_a_g0	16	16	.BKNOSW	krillin
krillin_child_idle_a_g1	16	16	.BKNOSW	krillin
krillin_child_idle_a_g3	16	16	.BKNOSW	krillin
krillin_child_idle_a_g4	16	16	.BKNOSW	krillin
krillin_child_idle_b	16	16	.BKNOSW	krillin
krillin_child_idle_b_g0	16	16	.BKNOSW	krillin
krillin_child_idle_b_g1	16	16	.BKNOSW	krillin
krillin_child_idle_b_g3	16	16	.BKNOSW	krillin
krillin_child_idle_b_g4	16	16	.BKNOSW	krillin
krillin_child_sleep_a	16	16	.BKMNOSW	krillin
krillin_child_sleep_a_g0	16	16	.BKMNOSW	krillin
krillin_child_sleep_a_g1	16	16	.BKMNOSW	krillin
krillin_child_sleep_a_g3	16	16	.BKMNOSW	krillin
krillin_child_sleep_a_g4	16	16	.BKMNOSW	krillin
krillin_child_sleep_b	16	16	.BKMNOSW	krillin
krillin_child_sleep_b_g0	16	16	.BKMNOSW	krillin
krillin_child_sleep_b_g1	16	16	.BKMNOSW	krillin
krillin_child_sleep_b_g3	16	16	.BKMNOSW	krillin
krillin_child_sleep_b_g4	16	16	.BKMNOSW	krillin
krillin_child_walk_a	16	16	.BKNOSW	krillin
krillin_child_walk_a_g0	16	16	.BKNOSW	krillin
krillin_child_walk_a_g1	16	16	.BKNOSW	krillin
krillin_child_walk_a_g3	16	16	.BKNOSW	krillin
krillin_child_walk_a_g4	16	16	.BKNOSW	krillin
krillin_child_walk_b	16	16	.BKNOSW	krillin
krillin_child_walk_b_g0	16	16	.BKNOSW	krillin
krillin_child_walk_b_g1	16	16	.BKNOSW	krillin
krillin_child_walk_b_g3	16	16	.BKNOSW	krillin
krillin_child_walk_b_g4	16	16	.BKNOSW	krillin
krillin_pod_idle_a	16	16	.DLMPRS	krillin
krillin_pod_idle_a_g0	16	16	.DLMPRS	krillin
krillin_pod_idle_a_g1	16	16	.DLMPRS	krillin
krillin_pod_idle_a_g3	16	16	.DLMPRS	krillin
krillin_pod_idle_a_g4	16	16	.DLMPRS	krillin
krillin_pod_idle_b	16	16	.DLMPRS	krillin
krillin_pod_idle_b_g0	16	16	.DLMPRS	krillin
krillin_pod_idle_b_g1	16	16	.DLMPRS	krillin
krillin_pod_idle_b_g3	16	16	.DLMPRS	krillin
krillin_pod_idle_b_g4	16	16	.DLMPRS	krillin
krillin_ssj_idle_a	16	16	.BOSWY	krillin
krillin_ssj_idle_a_g0	16	16	.BOSWY	krillin
krillin_ssj_idle_a_g1	16	16	.BOSWY	krillin
krillin_ssj_idle_a_g3	16	16	.BOSWY	krillin
krillin_ssj_idle_a_g4	16	16	.BOSWY	krillin
krillin_ssj_idle_b	16	16	.BOSWY	krillin
krillin_ssj_idle_b_g0	16	16	.BOSWY	krillin
krillin_ssj_idle_b_g1	16	16	.BOSWY	krillin
krillin_ssj_idle_b_g3	16	16	.BOSWY	krillin
krillin_ssj_idle_b_g4	16	16	.BOSWY	krillin
krillin_ssj_walk_a	16	16	.BOSWY	krillin
krillin_ssj_walk_a_g0	16	16	.BOSWY	krillin
krillin_ssj_walk_a_g1	16	16	.BOSWY	krillin
krillin_ssj_walk_a_g3	16	16	.BOSWY	krillin
krillin_ssj_walk_a_g4	16	16	.BOSWY	krillin
krillin_ssj_walk_b	16	16	.BOSWY	krillin
krillin_ssj_walk_b_g0	16	16	.BOSWY	krillin
krillin_ssj_walk_b_g1	16	16	.BOSWY	krillin
krillin_ssj_walk_b_g3	16	16	.BOSWY	krillin
krillin_ssj_walk_b_g4	16	16	.BOSWY	krillin
krillin_teen_neat_climb_a	16	16	.BKOSW	krillin
krillin_teen_neat_climb_a_g0	16	16	.BKOSW	krillin
krillin_teen_neat_climb_a_g1	16	16	.BKOSW	krillin
krillin_teen_neat_climb_a_g3	16	16	.BKOSW	krillin
krillin_teen_neat_climb_a_g4	16	16	.BKOSW	krillin
krillin_teen_neat_climb_b	16	16	.BKOSW	krillin
krillin_teen_neat_climb_b_g0	16	16	.BKOSW	krillin
krillin_teen_neat_climb_b_g1	16	16	.BKOSW	krillin
krillin_teen_neat_climb_b_g3	16	16	.BKOSW	krillin
krillin_teen_neat_climb_b_g4	16	16	.BKOSW	krillin
krillin_teen_neat_eat_a	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_a_g0	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_a_g1	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_a_g3	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_a_g4	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_b	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_b_g0	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_b_g1	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_b_g3	16	16	.BKMOSWX	krillin
krillin_teen_neat_eat_b_g4	16	16	.BKMOSWX	krillin
krillin_teen_neat_idle_a	16	16	.BKOSW	krillin
krillin_teen_neat_idle_a_g0	16	16	.BKOSW	krillin
krillin_teen_neat_idle_a_g1	16	16	.BKOSW	krillin
krillin_teen_neat_idle_a_g3	16	16	.BKOSW	krillin
krillin_teen_neat_idle_a_g4	16	16	.BKOSW	krillin
krillin_teen_neat_idle_b	16	16	.BKOSW	krillin
krillin_teen_neat_idle_b_g0	16	16	.BKOSW	krillin
krillin_teen_neat_idle_b_g1	16	16	.BKOSW	krillin
krillin_teen_neat_idle_b_g3	16	16	.BKOSW	krillin
krillin_teen_neat_idle_b_g4	16	16	.BKOSW	krillin
krillin_teen_neat_sleep_a	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_a_g0	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_a_g1	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_a_g3	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_a_g4	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_b	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_b_g0	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_b_g1	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_b_g3	16	16	.BKMOSW	krillin
krillin_teen_neat_sleep_b_g4	16	16	.BKMOSW	krillin
krillin_teen_neat_walk_a	16	16	.BKOSW	krillin
krillin_teen_neat_walk_a_g0	16	16	.BKOSW	krillin
krillin_teen_neat_walk_a_g1	16	16	.BKOSW	krillin
krillin_teen_neat_walk_a_g3	16	16	.BKOSW	krillin
krillin_teen_neat_walk_a_g4	16	16	.BKOSW	krillin
krillin_teen_neat_walk_b	16	16	.BKOSW	krillin
krillin_teen_neat_walk_b_g0	16	16	.BKOSW	krillin
krillin_teen_neat_walk_b_g1	16	16	.BKOSW	krillin
krillin_teen_neat_walk_b_g3	16	16	.BKOSW	krillin
krillin_teen_neat_walk_b_g4	16	16	.BKOSW	krillin
krillin_teen_scruffy_climb_a	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_a_g0	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_a_g1	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_a_g3	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_a_g4	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_b	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_b_g0	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_b_g1	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_b_g3	16	16	.BKNOSW	krillin
krillin_teen_scruffy_climb_b_g4	16	16	.BKNOSW	krillin
krillin_teen_scruffy_eat_a	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_a_g0	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_a_g1	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_a_g3	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_a_g4	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_b	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_b_g0	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_b_g1	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_b_g3	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_eat_b_g4	16	16	.BKMNOSWX	krillin
krillin_teen_scruffy_idle_a	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_a_g0	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_a_g1	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_a_g3	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_a_g4	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_b	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_b_g0	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_b_g1	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_b_g3	16	16	.BKNOSW	krillin
krillin_teen_scruffy_idle_b_g4	16	16	.BKNOSW	krillin
krillin_teen_scruffy_sleep_a	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_a_g0	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_a_g1	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_a_g3	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_a_g4	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_b	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_b_g0	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_b_g1	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_b_g3	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_sleep_b_g4	16	16	.BKMNOSW	krillin
krillin_teen_scruffy_walk_a	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_a_g0	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_a_g1	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_a_g3	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_a_g4	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_b	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_b_g0	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_b_g1	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_b_g3	16	16	.BKNOSW	krillin
krillin_teen_scruffy_walk_b_g4	16	16	.BKNOSW	krillin
krillin_ui_idle_a	16	16	.BGOSW	krillin
krillin_ui_idle_a_g0	16	16	.BGOSW	krillin
krillin_ui_idle_a_g1	16	16	.BGOSW	krillin
krillin_ui_idle_a_g3	16	16	.BGOSW	krillin
krillin_ui_idle_a_g4	16	16	.BGOSW	krillin
krillin_ui_idle_b	16	16	.BGOSW	krillin
krillin_ui_idle_b_g0	16	16	.BGOSW	krillin
krillin_ui_idle_b_g1	16	16	.BGOSW	krillin
krillin_ui_idle_b_g3	16	16	.BGOSW	krillin
krillin_ui_idle_b_g4	16	16	.BGOSW	krillin
krillin_ui_walk_a	16	16	.BGOSW	krillin
krillin_ui_walk_a_g0	16	16	.BGOSW	krillin
krillin_ui_walk_a_g1	16	16	.BGOSW	krillin
krillin_ui_walk_a_g3	16	16	.BGOSW	krillin
krillin_ui_walk_a_g4	16	16	.BGOSW	krillin
krillin_ui_walk_b	16	16	.BGOSW	krillin
krillin_ui_walk_b_g0	16	16	.BGOSW	krillin
krillin_ui_walk_b_g1	16	16	.BGOSW	krillin
krillin_ui_walk_b_g3	16	16	.BGOSW	krillin
krillin_ui_walk_b_g4	16	16	.BGOSW	krillin
piccolo_adult_ace_climb_a	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_a_g0	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_a_g1	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_a_g3	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_a_g4	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_b	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_b_g0	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_b_g1	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_b_g3	16	16	.BKOSW	piccolo
piccolo_adult_ace_climb_b_g4	16	16	.BKOSW	piccolo
piccolo_adult_ace_eat_a	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_a_g0	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_a_g1	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_a_g3	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_a_g4	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_b	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_b_g0	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_b_g1	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_b_g3	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_eat_b_g4	16	16	.BKMOSWX	piccolo
piccolo_adult_ace_idle_a	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_a_g0	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_a_g1	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_a_g3	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_a_g4	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_b	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_b_g0	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_b_g1	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_b_g3	16	16	.BKOSW	piccolo
piccolo_adult_ace_idle_b_g4	16	16	.BKOSW	piccolo
piccolo_adult_ace_sleep_a	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_a_g0	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_a_g1	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_a_g3	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_a_g4	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_b	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_b_g0	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_b_g1	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_b_g3	16	16	.BKMOSW	piccolo
piccolo_adult_ace_sleep_b_g4	16	16	.BKMOSW	piccolo
piccolo_adult_ace_walk_a	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_a_g0	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_a_g1	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_a_g3	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_a_g4	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_b	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_b_g0	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_b_g1	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_b_g3	16	16	.BKOSW	piccolo
piccolo_adult_ace_walk_b_g4	16	16	.BKOSW	piccolo
piccolo_adult_gremlin_climb_a	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_a_g0	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_a_g1	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_a_g3	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_a_g4	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_b	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_b_g0	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_b_g1	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_b_g3	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_climb_b_g4	16	16	.BKORSW	piccolo
piccolo_adult_gremlin_eat_a	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_a_g0	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_a_g1	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_a_g3	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_a_g4	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_b	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_b_g0	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_b_g1	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_b_g3	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_eat_b_g4	16	16	.BKMORSWX	piccolo
piccolo_adult_gremlin_idle_a	16	16	.BKORSW	piccolo
